make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern,model,1,2,3,,,,
Ford,F-150 Supercab PU/EC 4x4,2012,4,4,5,3,FALSE,F-150,Supercab,PU/EC,4x4,,,,
Ford,F-150 Super Crew PU/CC 4x4,2012,3.7,3,5,3,FALSE,F-150,Super,Crew,PU/CC,4x4,,,
Ford,Edge SUV AWD,2013,4,3,5,4,FALSE,Edge,SUV,AWD,,,,,
Ford,Edge SUV FWD,2013,4,3,5,4,FALSE,Edge,SUV,FWD,,,,,
Ford,Mustang 2 DR RWD,2013,4.3,4,4,5,FALSE,Mustang,2,DR,RWD,,,,
Ford,F-150 Regular Cab PU/RC 4x2,2013,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4x2,,,
Ford,F-150 Regular Cab PU/RC 4x4,2013,4,4,5,3,FALSE,F-150,Regular,Cab,PU/RC,4x4,,,
Ford,F-150 Super Crew PU/CC 4x4,2013,3.7,3,5,3,FALSE,F-150,Super,Crew,PU/CC,4x4,,,
Ford,F-150 Super Crew PU/CC 4x2,2013,4,3,5,4,FALSE,F-150,Super,Crew,PU/CC,4x2,,,
Ford,F-150 Supercab PU/EC 4x2,2013,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4x2,,,,
Ford,F-150 Supercab PU/EC 4x4,2013,4,4,5,3,FALSE,F-150,Supercab,PU/EC,4x4,,,,
Ford,Fiesta 4 DR FWD,2013,4.3,4,4,5,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2013,4.3,4,4,5,TRUE,Fiesta,5,HB,FWD,,,,
Ford,Escape SUV AWD,2015,4.3,4,5,4,FALSE,Escape,SUV,AWD,,,,,
Ford,Escape SUV FWD,2015,4.3,4,5,4,FALSE,Escape,SUV,FWD,,,,,
Ford,F-250 Super Crew PU/CC 4x2,2015,4.3,4,5,4,FALSE,F-250,Super,Crew,PU/CC,4x2,,,
Ford,F-250 Super Crew PU/CC 4x4,2015,4,4,5,3,FALSE,F-250,Super,Crew,PU/CC,4x4,,,
Ford,Expedition SUV 4x2,2013,4,4,5,3,FALSE,Expedition,SUV,4x2,,,,,
Ford,CMAX Energi 5 HB FWD,2014,4.3,4,5,4,FALSE,CMAX,Energi,5,HB,FWD,,,
Ford,CMAX Hybrid 5 HB FWD,2014,4.3,4,5,4,FALSE,CMAX,Hybrid,5,HB,FWD,,,
Ford,Edge SUV AWD,2014,4,3,5,4,FALSE,Edge,SUV,AWD,,,,,
Ford,Edge SUV FWD,2014,4,3,5,4,FALSE,Edge,SUV,FWD,,,,,
Ford,Escape SUV 4x4,2014,4.3,4,5,4,FALSE,Escape,SUV,4x4,,,,,
Ford,Escape SUV 4x2,2014,4.3,4,5,4,FALSE,Escape,SUV,4x2,,,,,
Ford,Expedition SUV 4x4,2014,4.3,4,5,4,FALSE,Expedition,SUV,4x4,,,,,
Ford,Expedition SUV 4x2,2014,4,4,5,3,FALSE,Expedition,SUV,4x2,,,,,
Ford,Expedition EXTENDED SUV 4x2,2014,4,4,5,3,FALSE,Expedition,EXTENDED,SUV,4x2,,,,
Ford,Expedition EXTENDED SUV 4x4,2014,4.3,4,5,4,FALSE,Expedition,EXTENDED,SUV,4x4,,,,
Ford,F-150 Regular Cab PU/RC 4x2,2014,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4x2,,,
Ford,F-150 Regular Cab PU/RC 4x4,2014,4,4,5,3,FALSE,F-150,Regular,Cab,PU/RC,4x4,,,
Ford,F-150 Super Crew PU/CC 4x4,2014,3.7,3,5,3,FALSE,F-150,Super,Crew,PU/CC,4x4,,,
Ford,F-150 Super Crew PU/CC 4x2,2014,4,3,5,4,FALSE,F-150,Super,Crew,PU/CC,4x2,,,
Ford,F-150 Supercab PU/EC 4x2,2014,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4x2,,,,
Ford,F-150 Supercab PU/EC 4x4,2014,4,4,5,3,FALSE,F-150,Supercab,PU/EC,4x4,,,,
Ford,F-250 Super Crew PU/CC 4x2,2014,4.3,4,5,4,FALSE,F-250,Super,Crew,PU/CC,4x2,,,
Ford,F-250 Super Crew PU/CC 4x4,2014,4,4,5,3,FALSE,F-250,Super,Crew,PU/CC,4x4,,,
Ford,F-250 Super Crew PU/CC 4x2,2013,4.3,4,5,4,FALSE,F-250,Super,Crew,PU/CC,4x2,,,
Ford,F-250 Super Crew PU/CC 4x4,2013,4,4,5,3,FALSE,F-250,Super,Crew,PU/CC,4x4,,,
Ford,Expedition SUV 4x4,2013,4.3,4,5,4,FALSE,Expedition,SUV,4x4,,,,,
Ford,Expedition EXTENDED SUV 4x2,2013,4,4,5,3,FALSE,Expedition,EXTENDED,SUV,4x2,,,,
Ford,Expedition EXTENDED SUV 4x4,2013,4.3,4,5,4,FALSE,Expedition,EXTENDED,SUV,4x4,,,,
Ford,Fiesta 4 DR FWD,2015,3.3,4,4,2,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2015,3.3,4,4,2,TRUE,Fiesta,5,HB,FWD,,,,
Ford,CMAX Energi 5 HB FWD,2015,4.3,4,5,4,FALSE,CMAX,Energi,5,HB,FWD,,,
Ford,CMAX Hybrid 5 HB FWD,2015,4.3,4,5,4,FALSE,CMAX,Hybrid,5,HB,FWD,,,
Ford,Fiesta 4 DR FWD,2016,4.3,4,4,5,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2016,4.3,4,4,5,TRUE,Fiesta,5,HB,FWD,,,,
Ford,CMAX Energi 5 HB FWD,2016,4.3,4,5,4,FALSE,CMAX,Energi,5,HB,FWD,,,
Ford,CMAX Hybrid 5 HB FWD,2016,4.3,4,5,4,FALSE,CMAX,Hybrid,5,HB,FWD,,,
Ford,Escape SUV FWD,2016,4.3,4,5,4,FALSE,Escape,SUV,FWD,,,,,
Ford,Escape SUV AWD,2016,4.3,4,5,4,FALSE,Escape,SUV,AWD,,,,,
Ford,F-250 Regular Cab PU/RC 4x4,2016,3.7,3,5,3,FALSE,F-250,Regular,Cab,PU/RC,4x4,,,
Ford,F-250 Regular Cab PU/RC 4x2,2016,4,3,5,4,FALSE,F-250,Regular,Cab,PU/RC,4x2,,,
Ford,F-250 Supercab PU/EC 4x4,2016,3.7,3,5,3,FALSE,F-250,Supercab,PU/EC,4x4,,,,
Ford,F-250 Supercab PU/EC 4x2,2016,4,3,5,4,FALSE,F-250,Supercab,PU/EC,4x2,,,,
Ford,Escape SUV 4x2,2013,4.3,4,5,4,FALSE,Escape,SUV,4x2,,,,,
Ford,Escape SUV 4x4,2013,4.3,4,5,4,FALSE,Escape,SUV,4x4,,,,,
Ford,CMAX Energi 5 HB FWD,2013,4.3,4,5,4,FALSE,CMAX,Energi,5,HB,FWD,,,
Ford,CMAX Hybrid 5 HB FWD,2013,4.3,4,5,4,FALSE,CMAX,Hybrid,5,HB,FWD,,,
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2015,4,4,5,3,FALSE,Transit,Low,"Roof(8,10,12)",Pass,WAGON,RWD,,
Ford,Mustang 2 DR RWD,2014,4.3,4,4,5,FALSE,Mustang,2,DR,RWD,,,,
Ford,Fiesta 4 DR FWD,2014,3.3,4,4,2,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2014,3.3,4,4,2,TRUE,Fiesta,5,HB,FWD,,,,
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2016,4,4,5,3,FALSE,Transit,Low,"Roof(8,10,12)",Pass,WAGON,RWD,,
Ford,CMAX Energi 5 HB FWD,2017,4.3,4,5,4,FALSE,CMAX,Energi,5,HB,FWD,,,
Ford,CMAX Hybrid 5 HB FWD,2017,4.3,4,5,4,FALSE,CMAX,Hybrid,5,HB,FWD,,,
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2017,4,4,5,3,FALSE,Transit,Low,"Roof(8,10,12)",Pass,WAGON,RWD,,
Ford,F-250 Super Crew PU/CC 4x4,2016,4,4,5,3,FALSE,F-250,Super,Crew,PU/CC,4x4,,,
Ford,F-250 Super Crew PU/CC 4x2,2016,4.3,4,5,4,FALSE,F-250,Super,Crew,PU/CC,4x2,,,
Ford,F-250 Regular Cab PU/RC 4x4,2017,4,4,5,3,FALSE,F-250,Regular,Cab,PU/RC,4x4,,,
Ford,F-250 Regular Cab PU/RC 4x2,2017,4.3,4,5,4,FALSE,F-250,Regular,Cab,PU/RC,4x2,,,
Ford,F-250 Crew Cab PU/CC 4x4,2017,4.3,5,5,3,FALSE,F-250,Crew,Cab,PU/CC,4x4,,,
Ford,F-250 Supercab PU/EC 4x4,2017,4,4,5,3,FALSE,F-250,Supercab,PU/EC,4x4,,,,
Ford,Fiesta 4 DR FWD,2017,4.3,4,4,5,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2017,4.3,4,4,5,TRUE,Fiesta,5,HB,FWD,,,,
Ford,EcoSport 4 DR FWD,2018,4,4,5,3,FALSE,EcoSport,4,DR,FWD,,,,
Ford,EcoSport 4 DR AWD,2018,4.3,4,5,4,FALSE,EcoSport,4,DR,AWD,,,,
Ford,F-150 Supercab PU/EC 4x2,2018,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4x2,,,,
Ford,F-150 Supercab PU/EC 4x4,2018,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4x4,,,,
Ford,Fiesta 4 DR FWD,2019,4,4,4,4,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2019,4,4,4,4,TRUE,Fiesta,5,HB,FWD,,,,
Ford,Fiesta 4 DR FWD,2018,4,4,4,4,TRUE,Fiesta,4,DR,FWD,,,,
Ford,Fiesta 5 HB FWD,2018,4,4,4,4,TRUE,Fiesta,5,HB,FWD,,,,
Ford,CMAX Hybrid 5 HB FWD,2018,4.3,4,5,4,FALSE,CMAX,Hybrid,5,HB,FWD,,,
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2018,4,4,5,3,FALSE,Transit,Low,"Roof(8,10,12)",Pass,WAGON,RWD,,
Ford,F-150 Regular Cab PU/RC 4x2,2018,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4x2,,,
Ford,F-150 Regular Cab PU/RC 4x4,2018,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4x4,,,
Ford,Ranger Super Crew PU/CC 4WD,2020,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,4WD,,,
Ford,F-150 Regular Cab PU/RC 4WD,2020,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4WD,,,
Ford,F-150 Supercab PU/EC 4WD,2020,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4WD,,,,
Ford,F-250 Regular Cab PU/RC 2WD,2020,4.3,4,5,4,FALSE,F-250,Regular,Cab,PU/RC,2WD,,,
Ford,F-250 Regular Cab PU/RC 4WD,2020,4,4,5,3,FALSE,F-250,Regular,Cab,PU/RC,4WD,,,
Ford,EcoSport SUV FWD,2020,4,4,5,3,FALSE,EcoSport,SUV,FWD,,,,,
Ford,"Transit Low Roof (8,10,12) Pass WAGON RWD",2020,3.7,3,5,3,FALSE,Transit,Low,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,Ranger Super Crew PU/CC 2WD,2020,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,2WD,,,
Ford,F-150 Regular Cab PU/RC 2WD,2020,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,2WD,,,
Ford,F-150 Supercab PU/EC 2WD,2020,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,2WD,,,,
Ford,EcoSport SUV AWD,2020,4.3,4,5,4,FALSE,EcoSport,SUV,AWD,,,,,
Ford,Ranger Super Crew PU/CC 4WD,2019,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,4WD,,,
Ford,Ranger Super Crew PU/CC 2WD,2019,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,2WD,,,
Ford,EcoSport 4 DR FWD,2019,4,4,5,3,FALSE,EcoSport,4,DR,FWD,,,,
Ford,EcoSport 4 DR AWD,2019,4.3,4,5,4,FALSE,EcoSport,4,DR,AWD,,,,
Ford,F-150 Regular Cab PU/RC 4x2,2019,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4x2,,,
Ford,F-150 Regular Cab PU/RC 4x4,2019,4.3,4,5,4,FALSE,F-150,Regular,Cab,PU/RC,4x4,,,
Ford,F-150 Supercab PU/EC 4x4,2019,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4x4,,,,
Ford,F-150 Supercab PU/EC 4x2,2019,4.3,4,5,4,FALSE,F-150,Supercab,PU/EC,4x2,,,,
Ford,F-250 Regular Cab PU/RC 4x2,2019,4.3,4,5,4,FALSE,F-250,Regular,Cab,PU/RC,4x2,,,
Ford,F-250 Regular Cab PU/RC 4x4,2019,4,4,5,3,FALSE,F-250,Regular,Cab,PU/RC,4x4,,,
Ford,F-250 Supercab PU/EC 4x4,2019,4,4,5,3,FALSE,F-250,Supercab,PU/EC,4x4,,,,
Ford,F-250 Crew Cab PU/CC 4x4,2019,4.3,5,5,3,FALSE,F-250,Crew,Cab,PU/CC,4x4,,,
Ford,"Transit Low Roof (8,10,12) Pass WAGON RWD",2022,3.7,3,5,3,FALSE,Transit,Low,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,Ranger Super Crew PU/CC 4WD,2021,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,4WD,,,
Ford,EcoSport SUV FWD,2021,4,4,5,3,FALSE,EcoSport,SUV,FWD,,,,,
Ford,F-250 Regular Cab PU/RC 2WD,2021,4.3,4,5,4,FALSE,F-250,Regular,Cab,PU/RC,2WD,,,
Ford,F-250 Tremor Crew Cab PU/CC 4WD,2021,4,5,5,2,FALSE,F-250,Tremor,Crew,Cab,PU/CC,4WD,,
Ford,"Transit Low Roof (8,10,12) Pass WAGON RWD",2021,3.7,3,5,3,FALSE,Transit,Low,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,Transit Connect WAGON FWD,2021,4.3,4,5,4,FALSE,Transit,Connect,WAGON,FWD,,,,
Ford,Ranger Super Crew PU/CC 2WD,2021,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,2WD,,,
Ford,EcoSport SUV AWD,2021,4.3,4,5,4,FALSE,EcoSport,SUV,AWD,,,,,
Ford,F-250 Regular Cab PU/RC 4WD,2021,4,4,5,3,FALSE,F-250,Regular,Cab,PU/RC,4WD,,,
Ford,F-250 Crew Cab PU/CC 4WD,2021,4.3,5,5,3,FALSE,F-250,Crew,Cab,PU/CC,4WD,,,
Ford,EcoSport SUV FWD,2022,4,4,5,3,FALSE,EcoSport,SUV,FWD,,,,,
Ford,F-250 Regular Cab PU/RC 2WD,2022,4.3,4,5,4,FALSE,F-250,Regular,Cab,PU/RC,2WD,,,
Ford,F-250 Tremor Crew Cab PU/CC 4WD,2022,4,5,5,2,FALSE,F-250,Tremor,Crew,Cab,PU/CC,4WD,,
Ford,Maverick PU/CC FWD,2022,4.7,5,5,4,FALSE,Maverick,PU/CC,FWD,,,,,
Ford,Maverick HEV PU/CC FWD,2022,4.7,5,5,4,FALSE,Maverick,HEV,PU/CC,FWD,,,,
Ford,Ranger Super Cab PU/EC 2WD,2022,4,4,5,3,FALSE,Ranger,Super,Cab,PU/EC,2WD,,,
Ford,Ranger Super Crew PU/CC 2WD,2022,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,2WD,,,
Ford,Transit Connect Wagon Wagon FWD,2022,4.3,4,5,4,FALSE,Transit,Connect,Wagon,Wagon,FWD,,,
Ford,EcoSport SUV AWD,2022,4.3,4,5,4,FALSE,EcoSport,SUV,AWD,,,,,
Ford,F-250 Regular Cab PU/RC 4WD,2022,4,4,5,3,FALSE,F-250,Regular,Cab,PU/RC,4WD,,,
Ford,F-250 Super Cab PU/EC 4WD,2022,4,4,5,3,FALSE,F-250,Super,Cab,PU/EC,4WD,,,
Ford,F-250 Crew Cab PU/CC 4WD,2022,4.3,5,5,3,FALSE,F-250,Crew,Cab,PU/CC,4WD,,,
Ford,Maverick PU/CC 4WD,2022,4.7,5,5,4,FALSE,Maverick,PU/CC,4WD,,,,,
Ford,Ranger Super Cab PU/EC 4WD,2022,4,4,5,3,FALSE,Ranger,Super,Cab,PU/EC,4WD,,,
Ford,Ranger Super Crew PU/CC 4WD,2022,4,4,5,3,FALSE,Ranger,Super,Crew,PU/CC,4WD,,,
Ford,Maverick PU/CC FWD,2023,4.7,5,5,4,FALSE,Maverick,PU/CC,FWD,,,,,
Ford,Maverick PU/CC 4WD,2023,4.7,5,5,4,FALSE,Maverick,PU/CC,4WD,,,,,
Ford,Maverick HEV PU/CC FWD,2023,4.7,5,5,4,FALSE,Maverick,HEV,PU/CC,FWD,,,,
Ford,Ranger (Super Cab) PU/EC RWD,2023,4,4,5,3,FALSE,Ranger,(Super,Cab),PU/EC,RWD,,,
Ford,Ranger (Super Cab) PU/EC 4WD,2023,4,4,5,3,FALSE,Ranger,(Super,Cab),PU/EC,4WD,,,
Ford,Ranger (Super Crew) PU/CC RWD,2023,4,4,5,3,FALSE,Ranger,(Super,Crew),PU/CC,RWD,,,
Ford,Ranger (Super Crew) PU/CC 4WD,2023,4,4,5,3,FALSE,Ranger,(Super,Crew),PU/CC,4WD,,,
Ford,"Transit Low Roof (8,10,12) Pass PV RWD",2023,3.7,3,5,3,FALSE,Transit,Low,Roof,"(8,10,12)",Pass,PV,RWD,
Ford,Maverick PU/CC FWD,2024,4.7,5,5,4,FALSE,Maverick,PU/CC,FWD,,,,,
Ford,Maverick PU/CC 4WD,2024,4.7,5,5,4,FALSE,Maverick,PU/CC,4WD,,,,,
Ford,Maverick HEV PU/CC FWD,2024,4.7,5,5,4,FALSE,Maverick,HEV,PU/CC,FWD,,,,
Ford,"TRANSIT LOW ROOF (8,10,12) PASS PV RWD",2024,3.7,3,5,3,FALSE,TRANSIT,LOW,ROOF,"(8,10,12)",PASS,PV,RWD,
Ford,Transit Connect Wagon PV FWD,2023,4.3,4,5,4,FALSE,Transit,Connect,Wagon,PV,FWD,,,
Ford,Escape SUV 4x2,2011,3,3,3,3,FALSE,Escape,SUV,4x2,,,,,
Ford,Escape Hev SUV 4x2,2011,3,3,3,3,FALSE,Escape,Hev,SUV,4x2,,,,
Ford,Escape SUV 4x4,2011,3,3,3,3,FALSE,Escape,SUV,4x4,,,,,
Ford,Escape Hev SUV 4x4,2011,3,3,3,3,FALSE,Escape,Hev,SUV,4x4,,,,
Ford,Escape SUV 4x2,2012,3,3,3,3,FALSE,Escape,SUV,4x2,,,,,
Ford,Escape Hev SUV 4x2,2012,3,3,3,3,FALSE,Escape,Hev,SUV,4x2,,,,
Ford,Escape SUV 4x4,2012,3,3,3,3,FALSE,Escape,SUV,4x4,,,,,
Ford,Escape Hev SUV 4x4,2012,3,3,3,3,FALSE,Escape,Hev,SUV,4x4,,,,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2015,3.7,4,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2016,3.7,4,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2017,3.7,4,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,Transit Low Roof 15 Pass WAGON RWD,2018,3.7,4,5,2,FALSE,Transit,Low,Roof,15,Pass,WAGON,RWD,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2018,3.7,4,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,"Transit Medium Roof(8,10,12) Pass WAGON RWD",2018,3.7,4,5,2,FALSE,Transit,Medium,"Roof(8,10,12)",Pass,WAGON,RWD,,
Ford,Transit High Roof 15 Pass WAGON RWD,2020,3,3,5,1,FALSE,Transit,High,Roof,15,Pass,WAGON,RWD,
Ford,"Transit Medium Roof (8,10,12) Pass WAGON RWD",2020,3.3,3,5,2,FALSE,Transit,Medium,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2020,3.3,3,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,Transit Low Roof 15 Pass WAGON RWD,2020,3.3,3,5,2,FALSE,Transit,Low,Roof,15,Pass,WAGON,RWD,
Ford,Transit High Roof 15 Pass WAGON RWD,2018,3.3,4,5,1,FALSE,Transit,High,Roof,15,Pass,WAGON,RWD,
Ford,"Transit Medium Roof (8,10,12) Pass WAGON RWD",2022,3.3,3,5,2,FALSE,Transit,Medium,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,"Transit High Roof (8,10,12) Pass WAGON AWD",2022,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,WAGON,AWD,
Ford,Transit High Roof 15 Pass WAGON RWD,2022,3,3,5,1,FALSE,Transit,High,Roof,15,Pass,WAGON,RWD,
Ford,Transit High Roof 15 Pass WAGON AWD,2022,3.3,3,5,2,FALSE,Transit,High,Roof,15,Pass,WAGON,AWD,
Ford,Transit Low Roof 15 Pass WAGON RWD,2022,3.3,3,5,2,FALSE,Transit,Low,Roof,15,Pass,WAGON,RWD,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2022,3.3,3,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,"Transit High Roof (8,10,12) Pass WAGON AWD",2021,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,WAGON,AWD,
Ford,Transit High Roof 15 Pass WAGON AWD,2021,3.3,3,5,2,FALSE,Transit,High,Roof,15,Pass,WAGON,AWD,
Ford,Transit Low Roof 15 Pass WAGON RWD,2021,3.3,3,5,2,FALSE,Transit,Low,Roof,15,Pass,WAGON,RWD,
Ford,"Transit Medium Roof (8,10,12) Pass WAGON RWD",2021,3.3,3,5,2,FALSE,Transit,Medium,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,Transit Medium Roof 15 Pass WAGON RWD,2021,3.3,3,5,2,FALSE,Transit,Medium,Roof,15,Pass,WAGON,RWD,
Ford,Transit High Roof 15 Pass WAGON RWD,2021,3,3,5,1,FALSE,Transit,High,Roof,15,Pass,WAGON,RWD,
Ford,Transit Low Roof 15 Pass PV RWD,2023,3.3,3,5,2,FALSE,Transit,Low,Roof,15,Pass,PV,RWD,
Ford,"Transit Medium Roof (8,10,12) Pass PV RWD",2023,3.3,3,5,2,FALSE,Transit,Medium,Roof,"(8,10,12)",Pass,PV,RWD,
Ford,Transit Medium Roof 15 Pass PV RWD,2023,3.3,3,5,2,FALSE,Transit,Medium,Roof,15,Pass,PV,RWD,
Ford,"Transit High Roof (8,10,12) Pass PV AWD",2023,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,PV,AWD,
Ford,Transit High Roof 15 Pass PV RWD,2023,3,3,5,1,FALSE,Transit,High,Roof,15,Pass,PV,RWD,
Ford,Transit High Roof 15 Pass PV AWD,2023,3.3,3,5,2,FALSE,Transit,High,Roof,15,Pass,PV,AWD,
Ford,TRANSIT LOW ROOF 15 PASS PV RWD,2024,3.3,3,5,2,FALSE,TRANSIT,LOW,ROOF,15,PASS,PV,RWD,
Ford,"TRANSIT MEDIUM ROOF (8,10,12) PASS PV RWD",2024,3.3,3,5,2,FALSE,TRANSIT,MEDIUM,ROOF,"(8,10,12)",PASS,PV,RWD,
Ford,TRANSIT MEDIUM ROOF 15 PASS PV RWD,2024,3.3,3,5,2,FALSE,TRANSIT,MEDIUM,ROOF,15,PASS,PV,RWD,
Ford,"TRANSIT HIGH ROOF (8,10,12) PASS PV AWD",2024,3,3,5,1,FALSE,TRANSIT,HIGH,ROOF,"(8,10,12)",PASS,PV,AWD,
Ford,TRANSIT HIGH ROOF 15 PASS PV RWD,2024,3,3,5,1,FALSE,TRANSIT,HIGH,ROOF,15,PASS,PV,RWD,
Ford,TRANSIT HIGH ROOF 15 PASS PV AWD,2024,3.3,3,5,2,FALSE,TRANSIT,HIGH,ROOF,15,PASS,PV,AWD,
Ford,Ranger Super Cab PU/EC 4x2,2011,2.7,2,3,3,FALSE,Ranger,Super,Cab,PU/EC,4x2,,,
Ford,Ranger Regular Cab PU/RC 4x2,2011,2.7,2,3,3,FALSE,Ranger,Regular,Cab,PU/RC,4x2,,,
Ford,Ranger Super Cab PU/EC 4x4,2011,2.7,2,3,3,FALSE,Ranger,Super,Cab,PU/EC,4x4,,,
Ford,Transit Connect VAN FWD,2012,2.7,3,2,3,FALSE,Transit,Connect,VAN,FWD,,,,
Ford,Transit Connect VAN FWD,2013,2.7,3,2,3,FALSE,Transit,Connect,VAN,FWD,,,,
Ford,"Transit High Roof (8,10,12) Pass WAGON RWD",2020,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,"Transit High Roof (8,10,12) Pass WAGON RWD",2022,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,"Transit High Roof (8,10,12) Pass WAGON RWD",2021,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,WAGON,RWD,
Ford,"Transit High Roof (8,10,12) Pass PV RWD",2023,3,3,5,1,FALSE,Transit,High,Roof,"(8,10,12)",Pass,PV,RWD,
Ford,"TRANSIT HIGH ROOF (8,10,12) PASS PV RWD",2024,3,3,5,1,FALSE,TRANSIT,HIGH,ROOF,"(8,10,12)",PASS,PV,RWD,
GMC,Acadia SUV FWD,2011,4.3,4,5,4,FALSE,Acadia,SUV,FWD,,,,,
GMC,Acadia SUV AWD,2011,4.3,4,5,4,FALSE,Acadia,SUV,AWD,,,,,
GMC,Acadia SUV AWD,2012,4.3,4,5,4,FALSE,Acadia,SUV,AWD,,,,,
GMC,Acadia SUV FWD,2012,4.3,4,5,4,FALSE,Acadia,SUV,FWD,,,,,
GMC,Acadia SUV AWD,2015,4.7,5,5,4,FALSE,Acadia,SUV,AWD,,,,,
GMC,Acadia SUV FWD,2015,4.7,5,5,4,FALSE,Acadia,SUV,FWD,,,,,
GMC,Acadia Denali SUV AWD,2015,4.7,5,5,4,FALSE,Acadia,Denali,SUV,AWD,,,,
GMC,Acadia Denali SUV FWD,2015,4.7,5,5,4,FALSE,Acadia,Denali,SUV,FWD,,,,
GMC,Sierra 1500 PU/CC RWD,2015,4.7,5,5,4,FALSE,Sierra,1500,PU/CC,RWD,,,,
GMC,Sierra 1500 PU/CC 4WD,2015,4.7,5,5,4,FALSE,Sierra,1500,PU/CC,4WD,,,,
GMC,Acadia SUV FWD,2013,4.7,5,5,4,FALSE,Acadia,SUV,FWD,,,,,
GMC,Acadia SUV AWD,2013,4.7,5,5,4,FALSE,Acadia,SUV,AWD,,,,,
GMC,Acadia Denali SUV FWD,2013,4.7,5,5,4,FALSE,Acadia,Denali,SUV,FWD,,,,
GMC,Acadia Denali SUV AWD,2013,4.7,5,5,4,FALSE,Acadia,Denali,SUV,AWD,,,,
GMC,Acadia SUV FWD,2016,4.7,5,5,4,FALSE,Acadia,SUV,FWD,,,,,
GMC,Acadia SUV AWD,2016,4.7,5,5,4,FALSE,Acadia,SUV,AWD,,,,,
GMC,Acadia Denali SUV AWD,2016,4.7,5,5,4,FALSE,Acadia,Denali,SUV,AWD,,,,
GMC,Acadia Denali SUV FWD,2016,4.7,5,5,4,FALSE,Acadia,Denali,SUV,FWD,,,,
GMC,Sierra 1500 PU/EC 4WD,2015,4.7,5,5,4,FALSE,Sierra,1500,PU/EC,4WD,,,,
